302	0.63	0.0	0.0	0.628	0.63	0.7362	0.0057	0.0057	0.7361	0.7362
303	0.738	0.0	0.0	0.728	0.738	0.7362	0.0057	0.0057	0.7361	0.7362
304	0.768	0.0	0.0	0.744	0.768	0.7363	0.0057	0.0057	0.7361	0.7363
305	0.748	0.0	0.0	0.742	0.748	0.7363	0.0057	0.0057	0.7361	0.7363
306	0.74	0.0	0.0	0.744	0.74	0.7363	0.0057	0.0057	0.7362	0.7363
307	0.746	0.0	0.0	0.754	0.746	0.7364	0.0056	0.0056	0.7362	0.7364
308	0.748	0.0	0.0	0.734	0.748	0.7364	0.0056	0.0056	0.7362	0.7364
309	0.748	0.0	0.0	0.734	0.748	0.7364	0.0056	0.0056	0.7362	0.7364
310	0.738	0.0	0.0	0.724	0.738	0.7364	0.0056	0.0056	0.7362	0.7364
311	0.71	0.0	0.0	0.696	0.71	0.7364	0.0056	0.0056	0.736	0.7364
312	0.67	0.0	0.0	0.662	0.67	0.7361	0.0055	0.0055	0.7358	0.7361
313	0.688	0.0	0.0	0.682	0.688	0.736	0.0055	0.0055	0.7356	0.736
314	0.686	0.0	0.0	0.682	0.686	0.7358	0.0055	0.0055	0.7354	0.7358
315	0.68	0.0	0.0	0.674	0.68	0.7357	0.0055	0.0055	0.7353	0.7357
316	0.602	0.0	0.0	0.596	0.602	0.7352	0.0055	0.0055	0.7348	0.7352
317	0.588	0.0	0.0	0.588	0.588	0.7348	0.0055	0.0055	0.7343	0.7348
318	0.574	0.0	0.0	0.574	0.574	0.7343	0.0054	0.0054	0.7338	0.7343
319	0.572	0.0	0.0	0.572	0.572	0.7337	0.0054	0.0054	0.7333	0.7337
320	0.578	0.0	0.0	0.578	0.578	0.7333	0.0054	0.0054	0.7329	0.7333
321	0.554	0.0	0.0	0.554	0.554	0.7327	0.0054	0.0054	0.7323	0.7327
322	0.546	0.0	0.0	0.58	0.546	0.7321	0.0054	0.0054	0.7318	0.7321
323	0.598	0.0	0.0	0.63	0.598	0.7317	0.0054	0.0054	0.7315	0.7317
324	0.632	0.0	0.0	0.662	0.632	0.7314	0.0053	0.0053	0.7313	0.7314
325	0.606	0.0	0.0	0.638	0.606	0.731	0.0053	0.0053	0.731	0.731
326	0.664	0.0	0.0	0.686	0.664	0.7308	0.0053	0.0053	0.7309	0.7308
327	0.69	0.0	0.0	0.714	0.69	0.7307	0.0053	0.0053	0.7308	0.7307
328	0.738	0.0	0.0	0.74	0.738	0.7307	0.0053	0.0053	0.7308	0.7307
329	0.696	0.0	0.0	0.684	0.696	0.7306	0.0053	0.0053	0.7307	0.7306
330	0.676	0.0	0.0	0.654	0.676	0.7304	0.0052	0.0052	0.7305	0.7304
331	0.678	0.0	0.0	0.66	0.678	0.7303	0.0052	0.0052	0.7303	0.7303
332	0.634	0.0	0.0	0.62	0.634	0.73	0.0052	0.0052	0.7299	0.73
333	0.628	0.0	0.0	0.61	0.628	0.7297	0.0052	0.0052	0.7296	0.7297
334	0.704	0.0	0.0	0.624	0.704	0.7296	0.0052	0.0052	0.7292	0.7296
335	0.776	0.0	0.0	0.732	0.776	0.7297	0.0052	0.0052	0.7293	0.7297
336	0.814	0.0	0.0	0.716	0.814	0.73	0.0051	0.0051	0.7292	0.73
337	0.732	0.0	0.0	0.66	0.732	0.73	0.0051	0.0051	0.729	0.73
338	0.768	0.0	0.0	0.732	0.768	0.7301	0.0051	0.0051	0.729	0.7301
339	0.782	0.0	0.0	0.7	0.782	0.7303	0.0051	0.0051	0.7289	0.7303
340	0.812	0.0	0.0	0.728	0.812	0.7305	0.0051	0.0051	0.7289	0.7305
341	0.78	0.0	0.0	0.706	0.78	0.7307	0.0051	0.0051	0.7289	0.7307
342	0.806	0.0	0.0	0.77	0.806	0.7309	0.0051	0.0051	0.729	0.7309
343	0.758	0.0	0.0	0.69	0.758	0.731	0.005	0.005	0.7289	0.731
344	0.712	0.0	0.0	0.652	0.712	0.7309	0.005	0.005	0.7286	0.7309
345	0.708	0.0	0.0	0.648	0.708	0.7308	0.005	0.005	0.7284	0.7308
346	0.746	0.0	0.0	0.718	0.746	0.7309	0.005	0.005	0.7284	0.7309
347	0.718	0.0	0.0	0.652	0.718	0.7308	0.005	0.005	0.7282	0.7308
348	0.69	0.0	0.0	0.618	0.69	0.7307	0.005	0.005	0.7278	0.7307
349	0.61	0.0	0.0	0.566	0.61	0.7304	0.005	0.005	0.7274	0.7304
350	0.55	0.0	0.0	0.55	0.55	0.7299	0.0049	0.0049	0.7269	0.7299
351	0.612	0.0	0.0	0.612	0.612	0.7295	0.0049	0.0049	0.7265	0.7295
352	0.572	0.0	0.0	0.56	0.572	0.7291	0.0049	0.0049	0.7261	0.7291
353	0.572	0.0	0.0	0.564	0.572	0.7286	0.0049	0.0049	0.7256	0.7286
354	0.468	0.0	0.0	0.468	0.468	0.7279	0.0049	0.0049	0.7249	0.7279
355	0.422	0.0	0.0	0.426	0.422	0.727	0.0049	0.0049	0.724	0.727
356	0.444	0.0	0.0	0.444	0.444	0.7262	0.0049	0.0049	0.7233	0.7262
357	0.362	0.0	0.0	0.362	0.362	0.7252	0.0048	0.0048	0.7222	0.7252
358	0.432	0.0	0.0	0.432	0.432	0.7244	0.0048	0.0048	0.7214	0.7244
359	0.41	0.0	0.0	0.41	0.41	0.7235	0.0048	0.0048	0.7206	0.7235
360	0.398	0.0	0.0	0.398	0.398	0.7226	0.0048	0.0048	0.7197	0.7226
361	0.436	0.0	0.0	0.436	0.436	0.7218	0.0048	0.0048	0.7189	0.7218
362	0.394	0.0	0.0	0.394	0.394	0.7209	0.0048	0.0048	0.718	0.7209
363	0.354	0.0	0.0	0.354	0.354	0.7199	0.0048	0.0048	0.717	0.7199
364	0.362	0.0	0.0	0.362	0.362	0.7189	0.0048	0.0048	0.716	0.7189
365	0.348	0.0	0.0	0.348	0.348	0.7179	0.0047	0.0047	0.715	0.7179
366	0.376	0.0	0.0	0.376	0.376	0.717	0.0047	0.0047	0.7141	0.717
367	0.414	0.0	0.0	0.414	0.414	0.7161	0.0047	0.0047	0.7133	0.7161
368	0.452	0.0	0.0	0.452	0.452	0.7154	0.0047	0.0047	0.7125	0.7154
369	0.48	0.0	0.0	0.48	0.48	0.7148	0.0047	0.0047	0.7119	0.7148
370	0.478	0.0	0.0	0.478	0.478	0.7142	0.0047	0.0047	0.7113	0.7142
371	0.462	0.0	0.0	0.456	0.462	0.7135	0.0047	0.0047	0.7106	0.7135
372	0.47	0.0	0.0	0.456	0.47	0.7128	0.0047	0.0047	0.7099	0.7128
373	0.426	0.0	0.0	0.412	0.426	0.712	0.0046	0.0046	0.7091	0.712
374	0.338	0.0	0.0	0.338	0.338	0.711	0.0046	0.0046	0.7081	0.711
375	0.392	0.0	0.0	0.382	0.392	0.7102	0.0046	0.0046	0.7073	0.7102
376	0.398	0.0	0.0	0.396	0.398	0.7094	0.0046	0.0046	0.7064	0.7094
377	0.42	0.0	0.0	0.414	0.42	0.7086	0.0046	0.0046	0.7056	0.7086
378	0.482	0.0	0.0	0.476	0.482	0.708	0.0046	0.0046	0.705	0.708
379	0.468	0.0	0.0	0.462	0.468	0.7074	0.0046	0.0046	0.7044	0.7074
380	0.384	0.0	0.0	0.388	0.384	0.7065	0.0046	0.0046	0.7036	0.7065
381	0.354	0.0	0.0	0.352	0.354	0.7056	0.0045	0.0045	0.7026	0.7056
382	0.306	0.0	0.0	0.306	0.306	0.7045	0.0045	0.0045	0.7016	0.7045
383	0.338	0.0	0.0	0.338	0.338	0.7036	0.0045	0.0045	0.7007	0.7036
384	0.406	0.0	0.0	0.406	0.406	0.7028	0.0045	0.0045	0.6999	0.7028
385	0.436	0.0	0.0	0.436	0.436	0.7021	0.0045	0.0045	0.6992	0.7021
386	0.392	0.0	0.0	0.392	0.392	0.7013	0.0045	0.0045	0.6984	0.7013
387	0.39	0.0	0.0	0.39	0.39	0.7005	0.0045	0.0045	0.6976	0.7005
388	0.5	0.0	0.0	0.5	0.5	0.7	0.0045	0.0045	0.6971	0.7
389	0.446	0.0	0.0	0.446	0.446	0.6993	0.0044	0.0044	0.6965	0.6993
390	0.454	0.0	0.0	0.454	0.454	0.6987	0.0044	0.0044	0.6958	0.6987
391	0.548	0.0	0.0	0.548	0.548	0.6983	0.0044	0.0044	0.6955	0.6983
392	0.436	0.0	0.0	0.436	0.436	0.6977	0.0044	0.0044	0.6948	0.6977
393	0.45	0.0	0.0	0.45	0.45	0.697	0.0044	0.0044	0.6942	0.697
394	0.556	0.0	0.0	0.556	0.556	0.6967	0.0044	0.0044	0.6938	0.6967
395	0.498	0.0	0.0	0.498	0.498	0.6962	0.0044	0.0044	0.6933	0.6962
396	0.444	0.0	0.0	0.444	0.444	0.6955	0.0044	0.0044	0.6927	0.6955
397	0.51	0.0	0.0	0.51	0.51	0.6951	0.0044	0.0044	0.6922	0.6951
398	0.56	0.0	0.0	0.56	0.56	0.6947	0.0043	0.0043	0.6919	0.6947
399	0.542	0.0	0.0	0.542	0.542	0.6943	0.0043	0.0043	0.6915	0.6943
400	0.426	0.0	0.0	0.426	0.426	0.6937	0.0043	0.0043	0.6909	0.6937
401	0.416	0.0	0.0	0.416	0.416	0.693	0.0043	0.0043	0.6902	0.693
402	0.396	0.0	0.0	0.396	0.396	0.6922	0.0043	0.0043	0.6894	0.6922
403	0.344	0.0	0.0	0.344	0.344	0.6914	0.0043	0.0043	0.6886	0.6914
404	0.288	0.0	0.0	0.288	0.288	0.6904	0.0043	0.0043	0.6876	0.6904
405	0.264	0.0	0.0	0.264	0.264	0.6893	0.0043	0.0043	0.6866	0.6893
406	0.264	0.0	0.0	0.264	0.264	0.6883	0.0043	0.0043	0.6855	0.6883
407	0.284	0.0	0.0	0.27	0.284	0.6873	0.0043	0.0043	0.6845	0.6873
408	0.336	0.0	0.0	0.318	0.336	0.6864	0.0042	0.0042	0.6836	0.6864
409	0.336	0.0	0.0	0.336	0.336	0.6856	0.0042	0.0042	0.6827	0.6856
410	0.306	0.0	0.0	0.306	0.306	0.6846	0.0042	0.0042	0.6818	0.6846
411	0.246	0.0	0.0	0.246	0.246	0.6836	0.0042	0.0042	0.6808	0.6836
412	0.318	0.0	0.0	0.318	0.318	0.6827	0.0042	0.0042	0.6799	0.6827
413	0.364	0.0	0.0	0.364	0.364	0.6819	0.0042	0.0042	0.6791	0.6819
414	0.32	0.0	0.0	0.304	0.32	0.681	0.0042	0.0042	0.6782	0.681
415	0.358	0.0	0.0	0.35	0.358	0.6803	0.0042	0.0042	0.6774	0.6803
416	0.378	0.0	0.0	0.378	0.378	0.6795	0.0042	0.0042	0.6767	0.6795
417	0.32	0.0	0.0	0.32	0.32	0.6787	0.0041	0.0041	0.6758	0.6787
418	0.37	0.0	0.0	0.37	0.37	0.6779	0.0041	0.0041	0.6751	0.6779
419	0.402	0.0	0.0	0.402	0.402	0.6773	0.0041	0.0041	0.6745	0.6773
420	0.376	0.0	0.0	0.376	0.376	0.6766	0.0041	0.0041	0.6738	0.6766
421	0.334	0.0	0.0	0.334	0.334	0.6757	0.0041	0.0041	0.6729	0.6757
422	0.436	0.0	0.0	0.436	0.436	0.6752	0.0041	0.0041	0.6724	0.6752
423	0.556	0.0	0.0	0.464	0.556	0.6749	0.0041	0.0041	0.6719	0.6749
424	0.5	0.0	0.0	0.462	0.5	0.6745	0.0041	0.0041	0.6714	0.6745
425	0.492	0.0	0.0	0.58	0.492	0.6741	0.0041	0.0041	0.6712	0.6741
426	0.564	0.0	0.0	0.62	0.564	0.6738	0.0041	0.0041	0.6711	0.6738
427	0.542	0.0	0.0	0.634	0.542	0.6735	0.0041	0.0041	0.671	0.6735
428	0.442	0.0	0.0	0.552	0.442	0.6729	0.004	0.004	0.6707	0.6729
429	0.532	0.0	0.0	0.618	0.532	0.6726	0.004	0.004	0.6706	0.6726
430	0.486	0.0	0.0	0.684	0.486	0.6722	0.004	0.004	0.6706	0.6722
431	0.408	0.0	0.0	0.608	0.408	0.6716	0.004	0.004	0.6705	0.6716
432	0.624	0.0	0.0	0.676	0.624	0.6715	0.004	0.004	0.6705	0.6715
433	0.65	0.0	0.0	0.668	0.65	0.6714	0.004	0.004	0.6705	0.6714
434	0.658	0.0	0.0	0.658	0.658	0.6714	0.004	0.004	0.6704	0.6714
435	0.664	0.0	0.0	0.668	0.664	0.6714	0.004	0.004	0.6704	0.6714
436	0.62	0.0	0.0	0.64	0.62	0.6712	0.004	0.004	0.6704	0.6712
437	0.644	0.0	0.0	0.658	0.644	0.6712	0.004	0.004	0.6703	0.6712
438	0.666	0.0	0.0	0.696	0.666	0.6712	0.0039	0.0039	0.6704	0.6712
439	0.522	0.0	0.0	0.59	0.522	0.6708	0.0039	0.0039	0.6702	0.6708
440	0.552	0.0	0.0	0.71	0.552	0.6706	0.0039	0.0039	0.6703	0.6706
441	0.528	0.0	0.0	0.714	0.528	0.6702	0.0039	0.0039	0.6704	0.6702
442	0.5	0.0	0.0	0.626	0.5	0.6699	0.0039	0.0039	0.6703	0.6699
443	0.538	0.0	0.0	0.75	0.538	0.6696	0.0039	0.0039	0.6705	0.6696
444	0.654	0.0	0.0	0.716	0.654	0.6695	0.0039	0.0039	0.6706	0.6695
445	0.646	0.0	0.0	0.642	0.646	0.6695	0.0039	0.0039	0.6705	0.6695
446	0.72	0.0	0.0	0.754	0.72	0.6696	0.0039	0.0039	0.6707	0.6696
447	0.642	0.0	0.0	0.658	0.642	0.6695	0.0039	0.0039	0.6707	0.6695
448	0.612	0.0	0.0	0.622	0.612	0.6694	0.0039	0.0039	0.6706	0.6694
449	0.596	0.0	0.0	0.604	0.596	0.6692	0.0039	0.0039	0.6704	0.6692
450	0.62	0.0	0.0	0.628	0.62	0.6691	0.0038	0.0038	0.6703	0.6691
451	0.584	0.0	0.0	0.592	0.584	0.6689	0.0038	0.0038	0.6702	0.6689
452	0.6	0.0	0.0	0.628	0.6	0.6688	0.0038	0.0038	0.6701	0.6688
453	0.618	0.0	0.0	0.622	0.618	0.6687	0.0038	0.0038	0.67	0.6687
454	0.602	0.0	0.0	0.604	0.602	0.6685	0.0038	0.0038	0.6698	0.6685
455	0.566	0.0	0.0	0.57	0.566	0.6683	0.0038	0.0038	0.6696	0.6683
456	0.574	0.0	0.0	0.692	0.574	0.6681	0.0038	0.0038	0.6696	0.6681
457	0.542	0.0	0.0	0.678	0.542	0.6678	0.0038	0.0038	0.6697	0.6678
458	0.612	0.0	0.0	0.68	0.612	0.6677	0.0038	0.0038	0.6697	0.6677
459	0.668	0.0	0.0	0.67	0.668	0.6677	0.0038	0.0038	0.6697	0.6677
460	0.69	0.0	0.0	0.674	0.69	0.6677	0.0038	0.0038	0.6697	0.6677
461	0.728	0.0	0.0	0.712	0.728	0.6679	0.0038	0.0038	0.6698	0.6679
462	0.738	0.0	0.0	0.722	0.738	0.668	0.0037	0.0037	0.6699	0.668
463	0.68	0.0	0.0	0.674	0.68	0.668	0.0037	0.0037	0.6699	0.668
464	0.702	0.0	0.0	0.68	0.702	0.6681	0.0037	0.0037	0.6699	0.6681
465	0.666	0.0	0.0	0.638	0.666	0.6681	0.0037	0.0037	0.6699	0.6681
466	0.66	0.0	0.0	0.652	0.66	0.6681	0.0037	0.0037	0.6698	0.6681
467	0.638	0.0	0.0	0.624	0.638	0.668	0.0037	0.0037	0.6697	0.668
468	0.626	0.0	0.0	0.62	0.626	0.6679	0.0037	0.0037	0.6696	0.6679
469	0.62	0.0	0.0	0.612	0.62	0.6678	0.0037	0.0037	0.6695	0.6678
470	0.58	0.0	0.0	0.578	0.58	0.6677	0.0037	0.0037	0.6693	0.6677
471	0.566	0.0	0.0	0.562	0.566	0.6674	0.0037	0.0037	0.6691	0.6674
472	0.528	0.0	0.0	0.536	0.528	0.6671	0.0037	0.0037	0.6688	0.6671
473	0.54	0.0	0.0	0.548	0.54	0.6669	0.0037	0.0037	0.6685	0.6669
474	0.578	0.0	0.0	0.588	0.578	0.6667	0.0036	0.0036	0.6684	0.6667
475	0.594	0.0	0.0	0.596	0.594	0.6665	0.0036	0.0036	0.6682	0.6665
476	0.602	0.0	0.0	0.604	0.602	0.6664	0.0036	0.0036	0.6681	0.6664
477	0.54	0.0	0.0	0.54	0.54	0.6661	0.0036	0.0036	0.6678	0.6661
478	0.562	0.0	0.0	0.568	0.562	0.6659	0.0036	0.0036	0.6676	0.6659
479	0.594	0.0	0.0	0.598	0.594	0.6658	0.0036	0.0036	0.6674	0.6658
480	0.636	0.0	0.0	0.638	0.636	0.6657	0.0036	0.0036	0.6674	0.6657
481	0.602	0.0	0.0	0.618	0.602	0.6656	0.0036	0.0036	0.6673	0.6656
482	0.616	0.0	0.0	0.644	0.616	0.6655	0.0036	0.0036	0.6672	0.6655
483	0.62	0.0	0.0	0.648	0.62	0.6654	0.0036	0.0036	0.6672	0.6654
484	0.63	0.0	0.0	0.66	0.63	0.6653	0.0036	0.0036	0.6672	0.6653
485	0.666	0.0	0.0	0.708	0.666	0.6653	0.0036	0.0036	0.6673	0.6653
486	0.686	0.0	0.0	0.708	0.686	0.6653	0.0036	0.0036	0.6673	0.6653
487	0.688	0.0	0.0	0.698	0.688	0.6654	0.0036	0.0036	0.6674	0.6654
488	0.74	0.0	0.0	0.736	0.74	0.6655	0.0035	0.0035	0.6676	0.6655
489	0.738	0.0	0.0	0.744	0.738	0.6657	0.0035	0.0035	0.6677	0.6657
490	0.774	0.0	0.0	0.772	0.774	0.6659	0.0035	0.0035	0.6679	0.6659
491	0.756	0.0	0.0	0.758	0.756	0.6661	0.0035	0.0035	0.6681	0.6661
492	0.772	0.0	0.0	0.758	0.772	0.6663	0.0035	0.0035	0.6683	0.6663
493	0.71	0.0	0.0	0.688	0.71	0.6664	0.0035	0.0035	0.6683	0.6664
494	0.716	0.0	0.0	0.69	0.716	0.6665	0.0035	0.0035	0.6684	0.6665
495	0.702	0.0	0.0	0.676	0.702	0.6666	0.0035	0.0035	0.6684	0.6666
496	0.704	0.0	0.0	0.684	0.704	0.6666	0.0035	0.0035	0.6684	0.6666
497	0.688	0.0	0.0	0.672	0.688	0.6667	0.0035	0.0035	0.6684	0.6667
498	0.69	0.0	0.0	0.648	0.69	0.6667	0.0035	0.0035	0.6684	0.6667
499	0.666	0.0	0.0	0.648	0.666	0.6667	0.0035	0.0035	0.6683	0.6667
500	0.718	0.0	0.0	0.674	0.718	0.6668	0.0035	0.0035	0.6684	0.6668
501	0.65	0.0	0.0	0.6	0.65	0.6668	0.0035	0.0035	0.6682	0.6668
502	0.552	0.0	0.0	0.508	0.552	0.6666	0.0034	0.0034	0.6679	0.6666
503	0.578	0.0	0.0	0.546	0.578	0.6664	0.0034	0.0034	0.6677	0.6664
504	0.584	0.0	0.0	0.56	0.584	0.6662	0.0034	0.0034	0.6674	0.6662
505	0.622	0.0	0.0	0.626	0.622	0.6661	0.0034	0.0034	0.6674	0.6661
506	0.65	0.0	0.0	0.616	0.65	0.6661	0.0034	0.0034	0.6673	0.6661
507	0.588	0.0	0.0	0.566	0.588	0.666	0.0034	0.0034	0.6671	0.666
508	0.656	0.0	0.0	0.65	0.656	0.6659	0.0034	0.0034	0.667	0.6659
509	0.692	0.0	0.0	0.696	0.692	0.666	0.0034	0.0034	0.6671	0.666
510	0.664	0.0	0.0	0.666	0.664	0.666	0.0034	0.0034	0.6671	0.666
511	0.74	0.0	0.0	0.726	0.74	0.6661	0.0034	0.0034	0.6672	0.6661
512	0.648	0.0	0.0	0.628	0.648	0.6661	0.0034	0.0034	0.6671	0.6661
513	0.652	0.0	0.0	0.632	0.652	0.6661	0.0034	0.0034	0.6671	0.6661
514	0.732	0.0	0.0	0.72	0.732	0.6662	0.0034	0.0034	0.6672	0.6662
515	0.802	0.0	0.0	0.778	0.802	0.6665	0.0034	0.0034	0.6674	0.6665
516	0.754	0.0	0.0	0.718	0.754	0.6666	0.0034	0.0034	0.6675	0.6666
517	0.726	0.0	0.0	0.71	0.726	0.6667	0.0033	0.0033	0.6676	0.6667
518	0.67	0.0	0.0	0.64	0.67	0.6668	0.0033	0.0033	0.6675	0.6668
519	0.682	0.0	0.0	0.648	0.682	0.6668	0.0033	0.0033	0.6675	0.6668
520	0.672	0.0	0.0	0.636	0.672	0.6668	0.0033	0.0033	0.6674	0.6668
521	0.656	0.0	0.0	0.636	0.656	0.6668	0.0033	0.0033	0.6673	0.6668
522	0.64	0.0	0.0	0.63	0.64	0.6667	0.0033	0.0033	0.6673	0.6667
523	0.65	0.0	0.0	0.636	0.65	0.6667	0.0033	0.0033	0.6672	0.6667
524	0.672	0.0	0.0	0.654	0.672	0.6667	0.0033	0.0033	0.6672	0.6667
525	0.676	0.0	0.0	0.646	0.676	0.6667	0.0033	0.0033	0.6671	0.6667
526	0.682	0.0	0.0	0.644	0.682	0.6667	0.0033	0.0033	0.6671	0.6667
527	0.648	0.0	0.0	0.608	0.648	0.6667	0.0033	0.0033	0.667	0.6667
528	0.666	0.0	0.0	0.628	0.666	0.6667	0.0033	0.0033	0.6669	0.6667
529	0.68	0.0	0.0	0.64	0.68	0.6667	0.0033	0.0033	0.6669	0.6667
530	0.714	0.0	0.0	0.694	0.714	0.6668	0.0033	0.0033	0.6669	0.6668
531	0.694	0.0	0.0	0.59	0.694	0.6669	0.0033	0.0033	0.6668	0.6669
532	0.67	0.0	0.0	0.608	0.67	0.6669	0.0033	0.0033	0.6667	0.6669
533	0.758	0.0	0.0	0.706	0.758	0.6671	0.0032	0.0032	0.6667	0.6671
534	0.76	0.0	0.0	0.718	0.76	0.6672	0.0032	0.0032	0.6668	0.6672
535	0.72	0.0	0.0	0.704	0.72	0.6673	0.0032	0.0032	0.6669	0.6673
536	0.7	0.0	0.0	0.69	0.7	0.6674	0.0032	0.0032	0.6669	0.6674
537	0.688	0.0	0.0	0.666	0.688	0.6674	0.0032	0.0032	0.6669	0.6674
538	0.654	0.0	0.0	0.624	0.654	0.6674	0.0032	0.0032	0.6669	0.6674
539	0.65	0.0	0.0	0.62	0.65	0.6674	0.0032	0.0032	0.6668	0.6674
540	0.614	0.0	0.0	0.582	0.614	0.6673	0.0032	0.0032	0.6666	0.6673
541	0.612	0.0	0.0	0.586	0.612	0.6672	0.0032	0.0032	0.6665	0.6672
542	0.59	0.0	0.0	0.562	0.59	0.667	0.0032	0.0032	0.6663	0.667
543	0.572	0.0	0.0	0.558	0.572	0.6668	0.0032	0.0032	0.6661	0.6668
544	0.572	0.0	0.0	0.54	0.572	0.6667	0.0032	0.0032	0.6658	0.6667
545	0.516	0.0	0.0	0.484	0.516	0.6664	0.0032	0.0032	0.6655	0.6664
546	0.528	0.0	0.0	0.494	0.528	0.6661	0.0032	0.0032	0.6652	0.6661
547	0.59	0.0	0.0	0.578	0.59	0.666	0.0032	0.0032	0.665	0.666
548	0.61	0.0	0.0	0.582	0.61	0.6659	0.0032	0.0032	0.6649	0.6659
549	0.596	0.0	0.0	0.556	0.596	0.6658	0.0032	0.0032	0.6647	0.6658
550	0.522	0.0	0.0	0.468	0.522	0.6655	0.0031	0.0031	0.6643	0.6655
551	0.546	0.0	0.0	0.488	0.546	0.6653	0.0031	0.0031	0.664	0.6653
552	0.57	0.0	0.0	0.508	0.57	0.6651	0.0031	0.0031	0.6637	0.6651
553	0.568	0.0	0.0	0.508	0.568	0.6649	0.0031	0.0031	0.6634	0.6649
554	0.574	0.0	0.0	0.512	0.574	0.6648	0.0031	0.0031	0.6632	0.6648
555	0.682	0.0	0.0	0.644	0.682	0.6648	0.0031	0.0031	0.6631	0.6648
556	0.67	0.0	0.0	0.664	0.67	0.6648	0.0031	0.0031	0.6631	0.6648
557	0.562	0.0	0.0	0.546	0.562	0.6646	0.0031	0.0031	0.6629	0.6646
558	0.54	0.0	0.0	0.516	0.54	0.6644	0.0031	0.0031	0.6627	0.6644
559	0.538	0.0	0.0	0.526	0.538	0.6642	0.0031	0.0031	0.6624	0.6642
560	0.554	0.0	0.0	0.556	0.554	0.664	0.0031	0.0031	0.6622	0.664
561	0.542	0.0	0.0	0.538	0.542	0.6638	0.0031	0.0031	0.662	0.6638
562	0.646	0.0	0.0	0.646	0.646	0.6637	0.0031	0.0031	0.662	0.6637
563	0.628	0.0	0.0	0.616	0.628	0.6637	0.0031	0.0031	0.6619	0.6637
564	0.6	0.0	0.0	0.586	0.6	0.6636	0.0031	0.0031	0.6618	0.6636
565	0.538	0.0	0.0	0.532	0.538	0.6633	0.0031	0.0031	0.6615	0.6633
566	0.492	0.0	0.0	0.494	0.492	0.663	0.0031	0.0031	0.6612	0.663
567	0.532	0.0	0.0	0.524	0.532	0.6628	0.0031	0.0031	0.661	0.6628
568	0.58	0.0	0.0	0.566	0.58	0.6627	0.003	0.003	0.6608	0.6627
569	0.558	0.0	0.0	0.532	0.558	0.6625	0.003	0.003	0.6606	0.6625
570	0.624	0.0	0.0	0.618	0.624	0.6624	0.003	0.003	0.6605	0.6624
571	0.58	0.0	0.0	0.548	0.58	0.6623	0.003	0.003	0.6603	0.6623
572	0.55	0.0	0.0	0.522	0.55	0.6621	0.003	0.003	0.6601	0.6621
573	0.536	0.0	0.0	0.504	0.536	0.6619	0.003	0.003	0.6598	0.6619
574	0.566	0.0	0.0	0.546	0.566	0.6617	0.003	0.003	0.6596	0.6617
575	0.536	0.0	0.0	0.516	0.536	0.6615	0.003	0.003	0.6594	0.6615
576	0.532	0.0	0.0	0.498	0.532	0.6612	0.003	0.003	0.6591	0.6612
577	0.53	0.0	0.0	0.51	0.53	0.661	0.003	0.003	0.6588	0.661
578	0.476	0.0	0.0	0.506	0.476	0.6607	0.003	0.003	0.6586	0.6607
579	0.54	0.0	0.0	0.56	0.54	0.6605	0.003	0.003	0.6584	0.6605
580	0.546	0.0	0.0	0.568	0.546	0.6603	0.003	0.003	0.6582	0.6603
581	0.514	0.0	0.0	0.546	0.514	0.66	0.003	0.003	0.658	0.66
582	0.554	0.0	0.0	0.578	0.554	0.6599	0.003	0.003	0.6579	0.6599
583	0.58	0.0	0.0	0.636	0.58	0.6597	0.003	0.003	0.6579	0.6597
584	0.588	0.0	0.0	0.646	0.588	0.6596	0.003	0.003	0.6578	0.6596
585	0.646	0.0	0.0	0.682	0.646	0.6596	0.003	0.003	0.6579	0.6596
586	0.626	0.0	0.0	0.648	0.626	0.6595	0.003	0.003	0.6579	0.6595
587	0.626	0.0	0.0	0.644	0.626	0.6595	0.0029	0.0029	0.6579	0.6595
588	0.63	0.0	0.0	0.634	0.63	0.6594	0.0029	0.0029	0.6578	0.6594
589	0.668	0.0	0.0	0.652	0.668	0.6594	0.0029	0.0029	0.6578	0.6594
590	0.68	0.0	0.0	0.658	0.68	0.6595	0.0029	0.0029	0.6578	0.6595
591	0.668	0.0	0.0	0.636	0.668	0.6595	0.0029	0.0029	0.6578	0.6595
592	0.708	0.0	0.0	0.662	0.708	0.6596	0.0029	0.0029	0.6578	0.6596
593	0.678	0.0	0.0	0.624	0.678	0.6596	0.0029	0.0029	0.6577	0.6596
594	0.636	0.0	0.0	0.614	0.636	0.6595	0.0029	0.0029	0.6576	0.6595
595	0.684	0.0	0.0	0.654	0.684	0.6596	0.0029	0.0029	0.6576	0.6596
596	0.716	0.0	0.0	0.69	0.716	0.6597	0.0029	0.0029	0.6577	0.6597
597	0.676	0.0	0.0	0.634	0.676	0.6597	0.0029	0.0029	0.6576	0.6597
598	0.592	0.0	0.0	0.55	0.592	0.6596	0.0029	0.0029	0.6575	0.6596
599	0.678	0.0	0.0	0.654	0.678	0.6596	0.0029	0.0029	0.6575	0.6596
600	0.706	0.0	0.0	0.686	0.706	0.6597	0.0029	0.0029	0.6575	0.6597
601	0.648	0.0	0.0	0.612	0.648	0.6597	0.0029	0.0029	0.6574	0.6597
602	0.674	0.0	0.0	0.644	0.674	0.6597	0.0029	0.0029	0.6574	0.6597
